-175,-924000
-175,-923750
-175,-923500
-175,-923250
-175,-923000
-175,-922750
-175,-922500
-175,-922250
-175,-922000
-175,-921750
-175,-921500
-175,-921250
-175,-921000
-175,-920750
-175,-920500
-175,-920250
-175,-920000
-175,-919750
-175,-919500
-175,-919250
-175,-919000
-175,-918750
-175,-918500
-175,-918250
-175,-918000
-175,-917750
-175,-917500
-175,-917250
-175,-917000
-175,-916750
-175,-916500
-175,-916250
-175,-916000
-175,-915750
-175,-915500
-175,-915250
-175,-915000
-175,-914750
-175,-914500
-175,-914250
-175,-914000
-175,-913750
-175,-913500
-175,-913250
-175,-913000
-175,-912750
-175,-912500
-175,-912250
-175,-912000
-175,-911750
-175,-911500
-175,-911250
-175,-911000
-175,-910750
-175,-910500
-175,-910250
-175,-910000
-175,-909750
-175,-909500
-175,-909250
-175,-909000
-175,-908750
-175,-908500
-175,-908250
-175,-908000
-175,-907750
-175,-907500
-175,-907250
-175,-907000
-175,-906750
-175,-906500
-175,-906250
-175,-906000
-175,-905750
-175,-905500
-175,-905250
-175,-905000
-175,-904750
-175,-904500
-175,-904250
-175,-904000
-175,-903750
-175,-903500
-175,-903250
-175,-903000
-175,-902750
-175,-902500
-175,-902250
-175,-902000
-175,-901750
-175,-901500
-175,-901250
-175,-901000
-175,-900750
-175,-900500
-175,-900250
-175,-900000
-175,-899750
-175,-899500
-175,-899250
-175,-899000
-175,-898750
-175,-898500
-175,-898250
-175,-898000
-175,-897750
-175,-897500
-175,-897250
-175,-897000
-175,-896750
-175,-896500
-175,-896250
-175,-896000
-175,-895750
-175,-895500
-175,-895250
-175,-895000
-175,-894750
-175,-894500
-175,-894250
-175,-894000
-175,-893750
-175,-893500
-175,-893250
-175,-893000
-175,-892750
-175,-892500
-175,-892250
-175,-892000
-175,-891750
-175,-891500
-175,-891250
-175,-891000
-175,-890750
-175,-890500
-175,-890250
-175,-890000
-175,-889750
-175,-889500
-175,-889250
-175,-889000
-175,-888750
-175,-888500
-175,-888250
-175,-888000
-175,-887750
-175,-887500
-175,-887250
-175,-887000
-175,-886750
-175,-886500
-175,-886250
-175,-886000
-175,-885750
-175,-885500
-175,-885250
-175,-885000
-175,-884750
-175,-884500
-175,-884250
-175,-884000
-175,-883750
-175,-883500
-175,-883250
-175,-883000
-175,-882750
-175,-882500
-175,-882250
-175,-882000
-175,-881750
-175,-881500
-175,-881250
-175,-881000
-175,-880750
-175,-880500
-175,-880250
-175,-880000
-175,-879750
-175,-879500
-175,-879250
-175,-879000
-175,-878750
-175,-878500
-175,-878250
-175,-878000
-175,-877750
-175,-877500
-175,-877250
-175,-877000
-175,-876750
-175,-876500
-175,-876250
-175,-876000
-175,-875750
-175,-875500
-175,-875250
-175,-875000
-175,-874750
-175,-874500
-175,-874250
-175,-874000
-175,-873750
-175,-873500
-175,-873250
-175,-873000
-175,-872750
-175,-872500
-175,-872250
-175,-872000
-175,-871750
-175,-871500
-175,-871250
-175,-871000
-175,-870750
-175,-870500
-175,-870250
-175,-870000
-175,-869750
-175,-869500
-175,-869250
-175,-869000
-175,-868750
-175,-868500
-175,-868250
-175,-868000
-175,-867750
-175,-867500
-175,-867250
-175,-867000
-175,-866750
-175,-866500
-175,-866250
-175,-866000
-175,-865750
-175,-865500
-175,-865250
-175,-865000
-175,-864750
-175,-864500
-175,-864250
-175,-864000
-175,-863750
-175,-863500
-175,-863250
-175,-863000
-175,-862750
-175,-862500
-175,-862250
-175,-862000
-175,-861750
-175,-861500
-175,-861250
-175,-861000
-175,-860750
-175,-860500
-175,-860250
-175,-860000
-175,-859750
-175,-859500
-175,-859250
-175,-859000
-175,-858750
-175,-858500
-175,-858250
-175,-858000
-175,-857750
-175,-857500
-175,-857250
-175,-857000
-175,-856750
-175,-856500
-175,-856250
-175,-856000
-175,-855750
-175,-855500
-175,-855250
-175,-855000
-175,-854750
-175,-854500
-175,-854250
-175,-854000
-175,-853750
-175,-853500
-175,-853250
-175,-853000
-175,-852750
-175,-852500
-175,-852250
-175,-852000
-175,-851750
-175,-851500
-175,-851250
-175,-851000
-175,-850750
-175,-850500
-175,-850250
-175,-850000
-175,-849750
-175,-849500
-175,-849250
-175,-849000
-175,-848750
-175,-848500
-175,-848250
-175,-848000
-175,-847750
-175,-847500
-175,-847250
-175,-847000
-175,-846750
-175,-846500
-175,-846250
-175,-846000
-175,-845750
-175,-845500
-175,-845250
-175,-845000
-175,-844750
-175,-844500
-175,-844250
-175,-844000
-175,-843750
-175,-843500
-175,-843250
-175,-843000
-175,-842750
-175,-842500
-175,-842250
-175,-842000
-175,-841750
-175,-841500
-175,-841250
-175,-841000
-175,-840750
-175,-840500
-175,-840250
-175,-840000
-175,-839750
-175,-839500
-175,-839250
-175,-839000
-175,-838750
-175,-838500
-175,-838250
-175,-838000
-175,-837750
-175,-837500
-175,-837250
-175,-837000
-175,-836750
-175,-836500
-175,-836250
-175,-836000
-175,-835750
-175,-835500
-175,-835250
-175,-835000
-175,-834750
-175,-834500
-175,-834250
-175,-834000
-175,-833750
-175,-833500
-175,-833250
-175,-833000
-175,-832750
-175,-832500
-175,-832250
-175,-832000
-175,-831750
-175,-831500
-175,-831250
-175,-831000
-175,-830750
-175,-830500
-175,-830250
-175,-830000
-175,-829750
-175,-829500
-175,-829250
-175,-829000
-175,-828750
-175,-828500
-175,-828250
-175,-828000
-175,-827750
-175,-827500
-175,-827250
-175,-827000
-175,-826750
-175,-826500
-175,-826250
-175,-826000
-175,-825750
-175,-825500
-175,-825250
-175,-825000
-175,-824750
-175,-824500
-175,-824250
-175,-824000
-175,-823750
-175,-823500
-175,-823250
-175,-823000
-175,-822750
-175,-822500
-175,-822250
-175,-822000
-175,-821750
-175,-821500
-175,-821250
-175,-821000
-175,-820750
-175,-820500
-175,-820250
-175,-820000
-175,-819750
-175,-819500
-175,-819250
-175,-819000
-175,-818750
-175,-818500
-175,-818250
-175,-818000
-175,-817750
-175,-817500
-175,-817250
-175,-817000
-175,-816750
-175,-816500
-175,-816250
-175,-816000
-175,-815750
-175,-815500
-175,-815250
-175,-815000
-175,-814750
-175,-814500
-175,-814250
-175,-814000
-175,-813750
-175,-813500
-175,-813250
-175,-813000
-175,-812750
-175,-812500
-175,-812250
-175,-812000
-175,-811750
-175,-811500
-175,-811250
-175,-811000
-175,-810750
-175,-810500
-175,-810250
-175,-810000
-175,-809750
-175,-809500
-175,-809250
-175,-809000
-175,-808750
-175,-808500
-175,-808250
-175,-808000
-175,-807750
-175,-807500
-175,-807250
-175,-807000
-175,-806750
-175,-806500
-175,-806250
-175,-806000
-175,-805750
-175,-805500
-175,-805250
-175,-805000
-175,-804750
-175,-804500
-175,-804250
-175,-804000
-175,-803750
-175,-803500
-175,-803250
-175,-803000
-175,-802750
-175,-802500
-175,-802250
-175,-802000
-175,-801750
-175,-801500
-175,-801250
-175,-801000
-175,-800750
-175,-800500
-175,-800250
-175,-800000
-175,-799750
-175,-799500
-175,-799250
-175,-799000
-175,-798750
-175,-798500
-175,-798250
-175,-798000
-175,-797750
-175,-797500
-175,-797250
-175,-797000
-175,-796750
-175,-796500
-175,-796250
-175,-796000
-175,-795750
-175,-795500
-175,-795250
-175,-795000
-175,-794750
-175,-794500
-175,-794250
-175,-794000
-175,-793750
-175,-793500
-175,-793250
-175,-793000
-175,-792750
-175,-792500
-175,-792250
-175,-792000
-175,-791750
-175,-791500
-175,-791250
-175,-791000
-175,-790750
-175,-790500
-175,-790250
-175,-790000
-175,-789750
-175,-789500
-175,-789250
-175,-789000
-175,-788750
-175,-788500
-175,-788250
-175,-788000
-175,-787750
-175,-787500
-175,-787250
-175,-787000
-175,-786750
-175,-786500
-175,-786250
-175,-786000
-175,-785750
-175,-785500
-175,-785250
-175,-785000
-175,-784750
-175,-784500
-175,-784250
-175,-784000
-175,-783750
-175,-783500
-175,-783250
-175,-783000
-175,-782750
-175,-782500
-175,-782250
-175,-782000
-175,-781750
-175,-781500
-175,-781250
-175,-781000
-175,-780750
-175,-780500
-175,-780250
-175,-780000
-175,-779750
-175,-779500
-175,-779250
-175,-779000
-175,-778750
-175,-778500
-175,-778250
-175,-778000
-175,-777750
-175,-777500
-175,-777250
-175,-777000
-175,-776750
-175,-776500
-175,-776250
-175,-776000
-175,-775750
-175,-775500
-175,-775250
-175,-775000
-175,-774750
-175,-774500
-175,-774250
-175,-774000
-175,-773750
-175,-773500
-175,-773250
-175,-773000
-175,-772750
-175,-772500
-175,-772250
-175,-772000
-175,-771750
-175,-771500
-175,-771250
-175,-771000
-175,-770750
-175,-770500
-175,-770250
-175,-770000
-175,-769750
-175,-769500
-175,-769250
-175,-769000
-175,-768750
-175,-768500
-175,-768250
-175,-768000
-175,-767750
-175,-767500
-175,-767250
-175,-767000
-175,-766750
-175,-766500
-175,-766250
-175,-766000
-175,-765750
-175,-765500
-175,-765250
-175,-765000
-175,-764750
-175,-764500
-175,-764250
-175,-764000
-175,-763750
-175,-763500
-175,-763250
-175,-763000
-175,-762750
-175,-762500
-175,-762250
-175,-762000
-175,-761750
-175,-761500
-175,-761250
-175,-761000
-175,-760750
-175,-760500
-175,-760250
-175,-760000
-175,-759750
-175,-759500
-175,-759250
-175,-759000
-175,-758750
-175,-758500
-175,-758250
-175,-758000
-175,-757750
-175,-757500
-175,-757250
-175,-757000
-175,-756750
-175,-756500
-175,-756250
-175,-756000
-175,-755750
-175,-755500
-175,-755250
-175,-755000
-175,-754750
-175,-754500
-175,-754250
-175,-754000
-175,-753750
-175,-753500
-175,-753250
-175,-753000
-175,-752750
-175,-752500
-175,-752250
-175,-752000
-175,-751750
-175,-751500
-175,-751250
-175,-751000
-175,-750750
-175,-750500
-175,-750250
-175,-750000
-175,-749750
-175,-749500
-175,-749250
-175,-749000
-175,-748750
-175,-748500
-175,-748250
-175,-748000
-175,-747750
-175,-747500
-175,-747250
-175,-747000
-175,-746750
-175,-746500
-175,-746250
-175,-746000
-175,-745750
-175,-745500
-175,-745250
-175,-745000
-175,-744750
-175,-744500
-175,-744250
-175,-744000
-175,-743750
-175,-743500
-175,-743250
-175,-743000
-175,-742750
-175,-742500
-175,-742250
-175,-742000
-175,-741750
-175,-741500
-175,-741250
-175,-741000
-175,-740750
-175,-740500
-175,-740250
-175,-740000
-175,-739750
-175,-739500
-175,-739250
-175,-739000
-175,-738750
-175,-738500
-175,-738250
-175,-738000
-175,-737750
-175,-737500
-175,-737250
-175,-737000
-175,-736750
-175,-736500
-175,-736250
-175,-736000
-175,-735750
-175,-735500
-175,-735250
-175,-735000
-175,-734750
-175,-734500
-175,-734250
-175,-734000
-175,-733750
-175,-733500
-175,-733250
-175,-733000
-175,-732750
-175,-732500
-175,-732250
-175,-732000
-175,-731750
-175,-731500
-175,-731250
-175,-731000
-175,-730750
-175,-730500
-175,-730250
-175,-730000
-175,-729750
-175,-729500
-175,-729250
-175,-729000
-175,-728750
-175,-728500
-175,-728250
-175,-728000
-175,-727750
-175,-727500
-175,-727250
-175,-727000
-175,-726750
-175,-726500
-175,-726250
-175,-726000
-175,-725750
-175,-725500
-175,-725250
-175,-725000
-175,-724750
-175,-724500
-175,-724250
-175,-724000
-175,-723750
-175,-723500
-175,-723250
-175,-723000
-175,-722750
-175,-722500
-175,-722250
-175,-722000
-175,-721750
-175,-721500
-175,-721250
-175,-721000
-175,-720750
-175,-720500
-175,-720250
-175,-720000
-175,-719750
-175,-719500
-175,-719250
-175,-719000
-175,-718750
-175,-718500
-175,-718250
-175,-718000
-175,-717750
-175,-717500
-175,-717250
-175,-717000
-175,-716750
-175,-716500
-175,-716250
-175,-716000
-175,-715750
-175,-715500
-175,-715250
-175,-715000
-175,-714750
-175,-714500
-175,-714250
-175,-714000
-175,-713750
-175,-713500
-175,-713250
-175,-713000
-175,-712750
-175,-712500
-175,-712250
-175,-712000
-175,-711750
-175,-711500
-175,-711250
-175,-711000
-175,-710750
-175,-710500
-175,-710250
-175,-710000
-175,-709750
-175,-709500
-175,-709250
-175,-709000
-175,-708750
-175,-708500
-175,-708250
-175,-708000
-175,-707750
-175,-707500
-175,-707250
-175,-707000
-175,-706750
-175,-706500
-175,-706250
-175,-706000
-175,-705750
-175,-705500
-175,-705250
-175,-705000
-175,-704750
-175,-704500
-175,-704250
-175,-704000
-175,-703750
-175,-703500
-175,-703250
-175,-703000
-175,-702750
-175,-702500
-175,-702250
-175,-702000
-175,-701750
-175,-701500
-175,-701250
-175,-701000
-175,-700750
-175,-700500
-175,-700250
-175,-700000
-175,-699750
-175,-699500
-175,-699250
-175,-699000
-175,-698750
-175,-698500
-175,-698250
-175,-698000
-175,-697750
-175,-697500
-175,-697250
-175,-697000
-175,-696750
-175,-696500
-175,-696250
-175,-696000
-175,-695750
-175,-695500
-175,-695250
-175,-695000
-175,-694750
-175,-694500
-175,-694250
-175,-694000
-175,-693750
-175,-693500
-175,-693250
-175,-693000
-175,-692750
-175,-692500
-175,-692250
-175,-692000
-175,-691750
-175,-691500
-175,-691250
-175,-691000
-175,-690750
-175,-690500
-175,-690250
-175,-690000
-175,-689750
-175,-689500
-175,-689250
-175,-689000
-175,-688750
-175,-688500
-175,-688250
-175,-688000
-175,-687750
-175,-687500
-175,-687250
-175,-687000
-175,-686750
-175,-686500
-175,-686250
-175,-686000
-175,-685750
-175,-685500
-175,-685250
-175,-685000
-175,-684750
-175,-684500
-175,-684250
-175,-684000
-175,-683750
-175,-683500
-175,-683250
-175,-683000
-175,-682750
-175,-682500
-175,-682250
-175,-682000
-175,-681750
-175,-681500
-175,-681250
-175,-681000
-175,-680750
-175,-680500
-175,-680250
-175,-680000
-175,-679750
-175,-679500
-175,-679250
-175,-679000
-175,-678750
-175,-678500
-175,-678250
-175,-678000
-175,-677750
-175,-677500
-175,-677250
-175,-677000
-175,-676750
-175,-676500
-175,-676250
-175,-676000
-175,-675750
-175,-675500
-175,-675250
-175,-675000
-175,-674750
-175,-674500
-175,-674250
-175,-674000
-175,-673750
-175,-673500
-175,-673250
-175,-673000
-175,-672750
-175,-672500
-175,-672250
-175,-672000
-175,-671750
-175,-671500
-175,-671250
-175,-671000
-175,-670750
-175,-670500
-175,-670250
