unixTime,stdTime,AUTO,Trust_Controller_ON,position_x,position_y,speed,orientation,obstacleIndex,roadCondition,pilotState,pilotFocus,pilotPerformance,pilotUsage,pilotTrustEstimate
1576506755.4801846,09:32:35:480184 AM 12-16-2019,False,True,0.0012499999720603228,0.0,2.638650897779371e-08,-1.985333411514748,0,curvy,calib,0.0,0,0.0,0.0
1576506755.5837038,09:32:35:583703 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,1.2888880519312806e-05,-1.9853130567948123,0,curvy,calib,0.0,0,0.0,0.0
1576506755.6849403,09:32:35:684940 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,1.1012720278813504e-05,-1.9853130549931723,0,curvy,calib,0.0,0,0.0,0.0
1576506755.786431,09:32:35:786430 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,1.213904488395201e-05,-1.9853130543425417,0,curvy,calib,0.0,0,0.0,0.0
1576506755.8872774,09:32:35:887277 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,1.2069823469573748e-06,-1.985313054076163,0,curvy,calib,0.0,0,0.0,0.0
1576506755.988884,09:32:35:988884 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,9.708884135761764e-06,-1.98531305425176,0,curvy,calib,0.0,0,0.0,0.0
1576506756.0907533,09:32:36:090753 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,1.4148163245408796e-06,-1.9853130536135297,0,curvy,calib,0.0,0,0.0,0.0
1576506756.19197,09:32:36:191970 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,-6.03063017479144e-06,-1.9853130525135756,0,curvy,calib,0.0,0,0.0,0.0
1576506756.2930188,09:32:36:293019 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,1.449888168281177e-05,-1.9853130520946798,0,curvy,calib,0.0,0,0.0,0.0
1576506756.3944802,09:32:36:394480 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,1.1470610843389295e-05,-1.985313051938883,0,curvy,calib,0.0,0,0.0,0.0
1576506756.4958606,09:32:36:495860 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,1.6042511560954154e-05,-1.9853130516171835,0,curvy,calib,0.0,0,0.0,0.0
1576506756.5972285,09:32:36:597228 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,-0.0,-1.985313051196691,0,curvy,calib,0.0,0,0.0,0.0
1576506756.698308,09:32:36:698308 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,-3.1916981697577285e-06,-1.9853130509570915,0,curvy,calib,0.0,0,0.0,0.0
1576506756.7998931,09:32:36:799893 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,1.5587509551551193e-05,-1.9853130507124952,0,curvy,calib,0.0,0,0.0,0.0
1576506756.9015906,09:32:36:901590 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,-3.6535318486130564e-06,-1.9853130510014914,0,curvy,calib,0.0,0,0.0,0.0
1576506757.0030885,09:32:37:003088 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,-5.291683919494972e-06,-1.9853130511907868,0,curvy,calib,0.0,0,0.0,0.0
1576506757.1043055,09:32:37:104305 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,8.154083843692206e-06,-1.985313051221787,0,curvy,calib,0.0,0,0.0,0.0
1576506757.2069511,09:32:37:206951 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,4.018144409201341e-06,-1.9853130512343913,0,curvy,calib,0.0,0,0.0,0.0
1576506757.30908,09:32:37:309079 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,9.868568668025546e-06,-1.9853130511547898,0,curvy,calib,0.0,0,0.0,0.0
1576506757.4102573,09:32:37:410257 AM 12-16-2019,False,True,0.0012499999720603228,0.004062499850988388,9.567087545292452e-06,-1.9853130512410913,0,curvy,calib,0.0,0,0.0,0.0
