unixTime,stdTime,AUTO,Trust_Controller_ON,position_x,position_y,speed,orientation,obstacleIndex,roadCondition,pilotState,pilotFocus,pilotPerformance,pilotUsage,pilotTrustEstimate
1578421929.9536858,01:32:09:953685 PM 01-07-2020,False,True,0.0009374999790452421,0.0,-1.0943639239258118e-07,-1.985333411514748,0,curvy,calib,0.0109248817248901,0,0.0,0.0
1578421930.0564308,01:32:10:056430 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,1.3707544894714374e-05,-1.985350459986045,0,curvy,calib,0.010433928961897586,0,0.0,0.0
1578421930.1582322,01:32:10:158232 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,6.359091457852628e-06,-1.985350457480164,0,curvy,calib,0.010041712332065664,0,0.0,0.0
1578421930.2625964,01:32:10:262596 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,9.529959243081976e-06,-1.985350455544688,0,curvy,calib,0.009638528086611293,0,0.0,0.0
1578421930.3642223,01:32:10:364222 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,-1.6039423371694284e-06,-1.9853504545882716,0,curvy,calib,0.009264568251350505,0,0.0,0.0
1578421930.4655766,01:32:10:465576 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,1.1579638339753728e-05,-1.985350453433612,0,curvy,calib,0.008915870993343232,0,0.0,0.0
1578421930.5679183,01:32:10:567918 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,1.8851877030101605e-05,-1.9853504537502336,0,curvy,calib,0.008620197935301421,0,0.0,0.0
1578421930.6694477,01:32:10:669447 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,7.960168659337796e-06,-1.9853504558402635,0,curvy,calib,0.00834771817469257,0,0.0,0.0
1578421930.7711473,01:32:10:771147 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,9.752207915880717e-06,-1.9853504583029422,0,curvy,calib,0.008036860963730602,0,0.0,0.0
1578421930.8726866,01:32:10:872686 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,1.1414822438382544e-05,-1.9853504572775664,0,curvy,calib,0.007768438004150939,0,0.0,0.0
1578421930.974785,01:32:10:974785 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,1.6715745005058125e-05,-1.9853504573738143,0,curvy,calib,0.007570390549780468,0,0.0,0.0
1578421931.0761905,01:32:11:076190 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,-8.448115295323078e-06,-1.9853504551332244,0,curvy,calib,0.007334639482210062,0,0.0,0.0
1578421931.1769779,01:32:11:176977 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,2.207736724813003e-05,-1.9853504544444507,0,curvy,calib,0.00711680263517528,0,0.0,0.0
1578421931.2788768,01:32:11:278876 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,-0.00020107603631913662,-1.985350452637967,0,curvy,calib,0.006903704700320883,0,0.0,0.0
1578421931.3803844,01:32:11:380384 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,1.9981687728432007e-05,-1.9853504528568087,0,curvy,calib,0.006730303009301861,0,0.0,0.0
1578421931.4824545,01:32:11:482454 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,-2.7785999918705784e-06,-1.9853504552741306,0,curvy,calib,0.006538038653234603,0,0.0,0.0
1578421931.5840652,01:32:11:584065 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,1.2767633961630054e-05,-1.9853504553445724,0,curvy,calib,0.0063847336186887964,0,0.0,0.0
1578421931.6856902,01:32:11:685690 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,-3.1634303923055995e-06,-1.985350456248894,0,curvy,calib,0.006215044006981954,0,0.0,0.0
1578421931.7868004,01:32:11:786800 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,9.543459782435093e-06,-1.9853504555312937,0,curvy,calib,0.006073448879537222,0,0.0,0.0
1578421931.887938,01:32:11:887938 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,1.1009099580405746e-05,-1.9853504545340088,0,curvy,calib,0.005920638983277223,0,0.0,0.0
1578421931.9895682,01:32:11:989568 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,6.659975952061359e-06,-1.98535045434796,0,curvy,calib,0.005789377434653676,0,0.0,0.0
1578421932.090984,01:32:12:090984 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,1.1081686352554243e-05,-1.9853504530542283,0,curvy,calib,0.005652095374165027,0,0.0,0.0
1578421932.1922417,01:32:12:192241 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,9.321863217337523e-06,-1.9853504529712476,0,curvy,calib,0.005518385559952607,0,0.0,0.0
1578421932.2953894,01:32:12:295389 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,-4.178687959210947e-06,-1.9853504544635183,0,curvy,calib,0.007780158729383636,0,0.0,0.0
1578421932.3977976,01:32:12:397797 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,4.718357615729474e-07,-1.9853504556366979,0,curvy,calib,0.010160575114994944,0,0.0,0.0
1578421932.5003119,01:32:12:500311 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,2.2483534849015996e-05,-1.985350455897245,0,curvy,calib,0.0122098999212514,0,0.0,0.0
1578421932.6025496,01:32:12:602549 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,1.2646580216824077e-05,-1.9853504552625056,0,curvy,calib,0.014332055748674324,0,0.0,0.0
1578421932.7041132,01:32:12:704113 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,5.384820724430028e-06,-1.9853504542208391,0,curvy,calib,0.0140325051476648,0,0.0,0.0
1578421932.8052678,01:32:12:805267 PM 01-07-2020,False,True,0.0009374999790452421,0.0043750000186264515,2.3149415937950835e-05,-1.9853504536779931,0,curvy,calib,0.013740339616332304,0,0.0,0.0
1578421932.9071252,01:32:12:907125 PM 01-07-2020,True,True,0.0009374999790452421,0.0043750000186264515,1.781683931767475e-05,-1.98535045299974,0,curvy,calib,0.013489772456085526,0,0.002713075467846443,0.0
1578421933.0086122,01:32:13:008612 PM 01-07-2020,True,True,0.0009374999790452421,0.0037499999161809683,9.372090426040813e-05,-1.9853397673339224,0,curvy,calib,0.013221976793746747,0,0.02236261076674588,0.0
1578421933.111303,01:32:13:111303 PM 01-07-2020,True,True,0.0,0.0009374999790452421,0.10032488405704498,-1.9849629694573965,0,curvy,calib,0.012969570539495566,0,0.04062069538822347,0.0
1578421933.212673,01:32:13:212672 PM 01-07-2020,True,True,-0.0078125,-0.019375000149011612,0.37514299154281616,-1.9841591524167879,0,curvy,calib,0.0127489230503125,0,0.05776436693018038,0.0
1578421933.3139822,01:32:13:313982 PM 01-07-2020,True,True,-0.027499999850988388,-0.0690625011920929,0.6972264647483826,-1.9820480718033757,0,curvy,calib,0.0125328040902083,0,0.0743903828063548,0.0
1578421933.4152877,01:32:13:415287 PM 01-07-2020,True,True,-0.059062499552965164,-0.1512499898672104,1.019463062286377,-1.9791147212003504,0,curvy,calib,0.01229961062740766,0,0.09124722986173026,0.0
1578421933.5163126,01:32:13:516312 PM 01-07-2020,True,True,-0.09718749672174454,-0.24812500178813934,1.301308274269104,-1.976055550479809,0,curvy,calib,0.014048262239343452,0,0.10689922233979553,0.0
1578421933.6180236,01:32:13:618023 PM 01-07-2020,True,True,-0.15437500178813934,-0.39374998211860657,1.632249355316162,-1.971992740679165,0,curvy,calib,0.013789391221693906,0,0.12256096513280748,0.0
1578421933.7190702,01:32:13:719070 PM 01-07-2020,True,True,-0.2134374976158142,-0.5706250071525574,1.963044285774231,-1.9677790437600076,0,curvy,calib,0.013549020067823232,0,0.137606336217805,0.0
1578421933.8198092,01:32:13:819809 PM 01-07-2020,True,True,-0.2928124964237213,-0.745312511920929,2.2386293411254883,-1.9639255210423416,0,curvy,calib,0.013343098381816885,0,0.1519530395578207,0.0
1578421933.9212124,01:32:13:921212 PM 01-07-2020,True,True,-0.38499999046325684,-0.981249988079071,2.5614752769470215,-1.959934066556479,0,curvy,calib,0.013107455493359892,0,0.16563742035668608,0.0
1578421934.022267,01:32:14:022267 PM 01-07-2020,True,True,-0.4893749952316284,-1.2446874380111694,2.88539981842041,-1.9569466271037061,0,curvy,calib,0.012909208467701515,0,0.17912563210937324,0.0
1578421934.1232178,01:32:14:123218 PM 01-07-2020,True,True,-0.589062511920929,-1.4987499713897705,3.1639087200164795,-1.9542175662875114,0,curvy,calib,0.012715623172180193,0,0.19153307603192937,0.0
1578421934.2244372,01:32:14:224437 PM 01-07-2020,True,True,-0.7162500023841858,-1.8253124952316284,3.4902055263519287,-1.9511216954420352,0,curvy,calib,0.012531811266066546,0,0.20386677842706222,0.0
1578421934.3261578,01:32:14:326157 PM 01-07-2020,True,True,-0.8331249952316284,-2.125,3.7636990547180176,-1.947917160065859,0,curvy,calib,0.012323998058245406,0,0.21620256110751218,0.0
1578421934.4275725,01:32:14:427572 PM 01-07-2020,True,True,-0.9809374809265137,-2.509999990463257,4.089071273803711,-1.9451328931435738,0,curvy,calib,0.012134018998508007,0,0.2279024270646219,0.0
1578421934.5292597,01:32:14:529259 PM 01-07-2020,True,True,-1.140625,-2.9259374141693115,4.412888526916504,-1.942191744721336,0,curvy,calib,0.011942746067278045,0.14881542601005052,0.24065699541359659,0.0
1578421934.6317327,01:32:14:631732 PM 01-07-2020,True,True,-1.3146874904632568,-3.307499885559082,4.691893577575684,-1.941813429922681,0,curvy,calib,0.011780642746217254,0.14881542601005052,0.2517725331219142,0.0
1578421934.733254,01:32:14:733254 PM 01-07-2020,True,True,-1.499062418937683,-3.851249933242798,5.067477703094482,-1.940954931453541,0,curvy,calib,0.011602541195396748,0.14881542601005052,0.26225896602291915,0.0
1578421934.834887,01:32:14:834887 PM 01-07-2020,True,True,-1.670937418937683,-4.295937538146973,5.358498573303223,-1.9402247037662899,0,curvy,calib,0.01144776990523573,0.14881542601005052,0.27256670464486915,0.0
1578421934.9364867,01:32:14:936486 PM 01-07-2020,True,True,-1.8828125,-4.845937252044678,5.680337429046631,-1.939465338122303,0,curvy,calib,0.011297120467775687,0.14881542601005052,0.28248857913672326,0.0
1578421935.0380177,01:32:15:038017 PM 01-07-2020,True,True,-2.0746874809265137,-5.337812423706055,5.962283611297607,-1.9410616224588042,0,curvy,calib,0.011130221558427609,0.14881542601005052,0.2924656528017473,0.0
1578421935.1398942,01:32:15:139894 PM 01-07-2020,True,True,-2.3084373474121094,-5.931562423706055,6.323127746582031,-1.9433187202341637,0,curvy,calib,0.010990415461950443,0.14881542601005052,0.3019362327092398,0.0
1578421935.2410567,01:32:15:241056 PM 01-07-2020,True,True,-2.554999828338623,-6.555624961853027,6.633794784545898,-1.9453442658956381,0,curvy,calib,0.010835149489727152,0.14881542601005052,0.31131566507760255,0.0
1578421935.34231,01:32:15:342310 PM 01-07-2020,True,True,-2.7890625,-7.143749713897705,6.933712482452393,-1.9472627469165775,0,curvy,calib,0.010684168291565403,0.14881542601005052,0.3213405453093689,0.0
1578421935.4442081,01:32:15:444208 PM 01-07-2020,True,True,-3.078437328338623,-7.86062479019165,7.29641056060791,-1.9518446494159378,0,curvy,calib,0.01055235498010936,0.14881542601005052,0.32914487526244357,0.0
1578421935.5456338,01:32:15:545633 PM 01-07-2020,True,True,-3.3890624046325684,-8.505311965942383,7.6001105308532715,-1.9568785484686877,0,curvy,calib,0.010408755635013105,0.14881542601005052,0.3389279008974646,0.0
1578421935.6474757,01:32:15:647475 PM 01-07-2020,True,True,-3.674062490463257,-9.181249618530273,7.9075751304626465,-1.9620523247954824,0,curvy,calib,0.010266849749430372,0.14881542601005052,0.3473989510236306,0.0
1578421935.7503722,01:32:15:750372 PM 01-07-2020,True,True,-3.979374885559082,-10.019062042236328,8.314455032348633,-1.96859154884284,0,curvy,calib,0.01014514733948612,0.14881542601005052,0.3555797597475407,0.0
1578421935.8533747,01:32:15:853374 PM 01-07-2020,True,True,-4.354062557220459,-10.876874923706055,8.6282958984375,-1.9784082200781745,0,curvy,calib,0.010029328385764027,0.14881542601005052,0.36341206704539675,0.0
1578421935.9541032,01:32:15:954103 PM 01-07-2020,True,True,-4.689062595367432,-11.62906265258789,8.939937591552734,-1.985499890118469,0,curvy,calib,0.009901931107698412,0.14881542601005052,0.3714891033537201,0.0
1578421936.056175,01:32:16:056190 PM 01-07-2020,True,True,-5.111249923706055,-12.553750038146973,9.308378219604492,-1.9966183280370424,0,curvy,calib,0.009773382075649015,0.14881542601005052,0.37901377822841237,0.0
1578421936.157273,01:32:16:157273 PM 01-07-2020,True,True,-5.494687557220459,-13.367812156677246,9.626312255859375,-2.0073207937614663,0,curvy,calib,0.009665016639118475,0.14881542601005052,0.3863732017316484,0.0
1578421936.2580745,01:32:16:258074 PM 01-07-2020,True,True,-5.897187232971191,-14.203125,9.941898345947266,-2.0177339024195335,0,curvy,calib,0.009546140209209911,0.14881542601005052,0.39359380491385937,0.0
1578421936.3594172,01:32:16:359417 PM 01-07-2020,True,True,-6.327187538146973,-15.0703125,10.262394905090332,-2.030878578999131,0,curvy,calib,0.00944274378356427,0.14881542601005052,0.4006347291745504,0.0
1578421936.4605794,01:32:16:460579 PM 01-07-2020,True,True,-6.853124618530273,-16.09781265258789,10.640487670898438,-2.0433636258391106,0,curvy,calib,0.009338275304293485,0.14881542601005052,0.40749442062150165,0.0
1578421936.5614796,01:32:16:561479 PM 01-07-2020,True,True,-7.3359375,-17.014062881469727,10.961748123168945,-2.055687006667106,0,curvy,calib,0.009224800976862492,0.14881542601005052,0.41404733504522295,0.0
1578421936.6635172,01:32:16:663517 PM 01-07-2020,True,True,-7.843437194824219,-17.946561813354492,11.289360046386719,-2.0690835374804597,0,curvy,calib,0.009127439608771668,0.14881542601005052,0.4206522518673228,0.0
1578421936.7656004,01:32:16:765600 PM 01-07-2020,True,True,-8.380624771118164,-18.9034366607666,11.61890697479248,-2.083136561055355,0,curvy,calib,0.009020001319091375,0.14881542601005052,0.42712038076739145,0.0
1578421936.867307,01:32:16:867307 PM 01-07-2020,True,True,-9.037187576293945,-20.034061431884766,11.993548393249512,-2.099667726780618,0,curvy,calib,0.00891538084299166,0.14881542601005052,0.43429590283150327,0.0
1578421936.9700944,01:32:16:970094 PM 01-07-2020,True,True,-9.737500190734863,-21.191875457763672,12.356525421142578,-2.115581277127232,0,curvy,calib,0.008813088165726724,0.14881542601005052,0.44038752883216836,0.0
1578421937.0724804,01:32:17:072480 PM 01-07-2020,True,True,-10.374062538146973,-22.208436965942383,12.643167495727539,-2.134132791614038,0,curvy,calib,0.00872648599930949,0.14881542601005052,0.44618930356362635,0.0
1578421937.1741002,01:32:17:174100 PM 01-07-2020,True,True,-11.039687156677246,-23.232187271118164,12.902094841003418,-2.151312119072695,0,curvy,calib,0.008634476375259223,0.21302950775592905,0.45220808390489947,0.0
