unixTime,stdTime,AUTO,Trust_Controller_ON,position_x,position_y,speed,orientation,obstacleIndex,roadCondition,pilotState,pilotFocus,pilotPerformance,pilotUsage,pilotTrustEstimate
1576535330.389758,05:28:50:389758 PM 12-16-2019,False,False,0.0,0.0,1.894105494670839e-08,1.6962171748470343,0,straight,calib,0.0,0,0.0,0.0
1576535330.492117,05:28:50:492116 PM 12-16-2019,False,False,0.0,0.0,9.99693656922318e-06,1.696216838338701,0,straight,calib,0.0,0,0.0,0.0
1576535330.5943005,05:28:50:594300 PM 12-16-2019,False,False,0.0,0.0,-3.907203790731728e-06,1.6962168383350091,0,straight,calib,0.0,0,0.0,0.0
1576535330.6955678,05:28:50:695567 PM 12-16-2019,False,False,0.0,0.0,-5.019810032536043e-06,1.6962168383350091,0,straight,calib,0.0,0,0.0,0.0
1576535330.797075,05:28:50:797075 PM 12-16-2019,False,False,0.0,0.0,1.6546951883356087e-05,1.6962171748580714,0,straight,calib,0.0,0,0.0,0.0
1576535330.8984413,05:28:50:898441 PM 12-16-2019,False,False,0.0,0.0,-1.665264221628604e-06,1.6962171748286594,0,straight,calib,0.0,0,0.0,0.0
1576535330.9996765,05:28:50:999676 PM 12-16-2019,False,False,0.0,0.0,1.8888731574406847e-05,1.6962171748691162,0,straight,calib,0.0,0,0.0,0.0
1576535331.1011584,05:28:51:101158 PM 12-16-2019,False,False,0.0,0.0,-6.182925062603317e-06,1.6962171748470343,0,straight,calib,0.0,0,0.0,0.0
1576535331.2021735,05:28:51:202173 PM 12-16-2019,False,False,0.0,0.0,-8.376168807444628e-06,1.6962168383496719,0,straight,calib,0.0,0,0.0,0.0
1576535331.3040025,05:28:51:304002 PM 12-16-2019,False,False,0.0,0.0,-8.128897661663359e-07,1.6962171748507222,0,straight,calib,0.0,0,0.0,0.0
1576535331.4052436,05:28:51:405243 PM 12-16-2019,False,False,0.0,0.0,-2.653403953445377e-06,1.6962168383386755,0,straight,calib,0.0,0,0.0,0.0
1576535331.5069902,05:28:51:506990 PM 12-16-2019,False,False,0.0,0.0,-1.0629690905261668e-06,1.6962168383681848,0,straight,calib,0.0,0,0.0,0.0
1576535331.6083574,05:28:51:608357 PM 12-16-2019,False,False,0.0,0.0,1.1354209163982887e-05,1.696217174865468,0,straight,calib,0.0,0,0.0,0.0
1576535331.7095456,05:28:51:709545 PM 12-16-2019,False,False,0.0,0.0,-6.21782760390488e-07,1.6962168383350094,0,straight,calib,0.0,0,0.0,0.0
1576535331.8115492,05:28:51:811549 PM 12-16-2019,False,False,0.0,0.0,2.0483934349613264e-05,1.6962171748654429,0,straight,calib,0.0,0,0.0,0.0
1576535331.912655,05:28:51:912655 PM 12-16-2019,False,False,0.0,0.0,1.8319875380257145e-05,1.6962171748580563,0,straight,calib,0.0,0,0.0,0.0
1576535332.0141084,05:28:52:014108 PM 12-16-2019,False,False,0.0,0.0,-6.134333034424344e-06,1.6962168383570257,0,straight,calib,0.0,0,0.0,0.0
1576535332.1152022,05:28:52:115202 PM 12-16-2019,False,False,0.0,0.0,1.5668587366235442e-05,1.6962171748470345,0,straight,calib,0.0,0,0.0,0.0
1576535332.216915,05:28:52:216915 PM 12-16-2019,False,False,0.0,0.0,-4.72880992674618e-06,1.6962170171562685,0,straight,calib,0.0,0,0.0,0.0
1576535332.3184736,05:28:52:318473 PM 12-16-2019,False,False,0.0,0.0,-7.367085800069617e-06,1.6962168383350094,0,straight,calib,0.0,0,0.0,0.0
1576535332.4198604,05:28:52:419860 PM 12-16-2019,False,False,0.0,0.0,2.4261398721137084e-06,1.6962171748618267,0,straight,calib,0.0,0,0.0,0.0
1576535332.52128,05:28:52:521280 PM 12-16-2019,False,False,0.0,0.0,-9.436794243811164e-06,1.6962168383165799,0,straight,calib,0.0,0,0.0,0.0
1576535332.623342,05:28:52:623342 PM 12-16-2019,False,False,0.0,0.0,-2.86694034912216e-06,1.6962168383460385,0,straight,calib,0.0,0,0.0,0.0
1576535332.7251468,05:28:52:725147 PM 12-16-2019,False,False,0.0,0.0,7.345853191509377e-06,1.6962171748580996,0,straight,calib,0.0,0,0.0,0.0
1576535332.8268406,05:28:52:826840 PM 12-16-2019,False,False,0.0,0.0,-5.398484518082114e-06,1.696217174847034,0,straight,calib,0.0,0,0.0,0.0
1576535332.9282,05:28:52:928199 PM 12-16-2019,False,False,0.0,0.0,-8.035188329813536e-06,1.696216838342365,0,straight,calib,0.0,0,0.0,0.0
1576535333.029419,05:28:53:029419 PM 12-16-2019,False,False,0.0,0.0,-6.879962484163116e-07,1.6962168383350094,0,straight,calib,0.0,0,0.0,0.0
1576535333.1306076,05:28:53:130607 PM 12-16-2019,False,False,0.0,0.0,-4.927760528516956e-06,1.6962171748507224,0,straight,calib,0.0,0,0.0,0.0
1576535333.2331083,05:28:53:233108 PM 12-16-2019,False,False,0.0,0.0,-8.90742194314953e-06,1.6962168383166076,0,straight,calib,0.0,0,0.0,0.0
1576535333.3347857,05:28:53:334785 PM 12-16-2019,True,False,0.0,0.0003124999930150807,0.017436418682336807,1.696221054423237,0,straight,calib,0.0,0,0.019916473944831377,0.0
1576535333.436148,05:28:53:436148 PM 12-16-2019,True,False,0.0,0.0021875000093132257,0.07484918087720871,1.6962225093777865,0,straight,calib,0.0,0,0.03883723859954572,0.0
1576535333.5382643,05:28:53:538264 PM 12-16-2019,True,False,-0.0021875000093132257,0.02031249925494194,0.2677028179168701,1.6962598578839612,0,straight,calib,0.0,0,0.0578758984304193,0.0
1576535333.6398683,05:28:53:639868 PM 12-16-2019,True,False,-0.007499999832361937,0.0637499988079071,0.6175493597984314,1.6961246773549075,0,straight,calib,0.0,0,0.07532833654362389,0.0
1576535333.7414966,05:28:53:741496 PM 12-16-2019,True,False,-0.016249999403953552,0.13437499105930328,0.9125012755393982,1.6959536625064036,0,straight,calib,0.0,0,0.09142995704407104,0.0
1576535333.8423216,05:28:53:842321 PM 12-16-2019,True,False,-0.030312499031424522,0.24937500059604645,1.2440112829208374,1.6957197999902192,0,straight,calib,0.0,0,0.10770131769611309,0.0
1576535333.9432788,05:28:53:943278 PM 12-16-2019,True,False,-0.04625000059604645,0.3778125047683716,1.5283780097961426,1.6954985599346883,0,straight,calib,0.0,0,0.12309864504380356,0.0
1576535334.045266,05:28:54:045265 PM 12-16-2019,True,False,-0.06843750178813934,0.5584374666213989,1.8557878732681274,1.695183831994758,0,straight,calib,0.0,0,0.13851361091763933,0.0
