unixTime,stdTime,AUTO,Trust_Controller_ON,position_x,position_y,speed,orientation,obstacleIndex,roadCondition,pilotState,pilotFocus,pilotPerformance,pilotUsage,pilotTrustEstimate
1576508060.0334322,09:54:20:033432 AM 12-16-2019,False,False,0.0,0.0,2.4342513782471542e-08,1.6962171748470343,0,straight,calib,0.01103788373366481,0,0.0,0.0
1576508060.1349742,09:54:20:134974 AM 12-16-2019,False,False,0.0,0.0,-1.406174214935163e-05,1.6962168383350094,0,straight,calib,0.010600153930620911,0,0.0,0.0
1576508060.2364037,09:54:20:236403 AM 12-16-2019,False,False,0.0,0.0,2.8295683023316087e-06,1.6962171748691197,0,straight,calib,0.010138483017069827,0,0.0,0.0
1576508060.3385766,09:54:20:338576 AM 12-16-2019,False,False,-0.0021875000093132257,0.016249999403953552,0.4190850257873535,1.6960790804100803,0,straight,calib,0.009763080546776845,0,0.0,0.0
1576508060.4404771,09:54:20:440477 AM 12-16-2019,False,False,-0.009062499739229679,0.07499999552965164,0.8147023320198059,1.6956647909040874,0,straight,calib,0.009413056458302444,0,0.0,0.0
1576508060.5423214,09:54:20:542321 AM 12-16-2019,False,False,-0.02187499962747097,0.18124999105930328,1.2074346542358398,1.6949727542217692,0,straight,calib,0.00905137435235856,0,0.0,0.0
1576508060.643489,09:54:20:643488 AM 12-16-2019,False,False,-0.038750000298023224,0.30656248331069946,1.5153511762619019,1.694195700587748,0,straight,calib,0.008724051815940622,0,0.0,0.0
1576508060.7453895,09:54:20:745389 AM 12-16-2019,False,False,-0.057499997317790985,0.4871874749660492,1.8485406637191772,1.693120819101571,0,straight,calib,0.008411566351347318,0,0.0,0.0
1576508060.8470817,09:54:20:847081 AM 12-16-2019,False,False,-0.07843749970197678,0.6706249713897705,2.1156742572784424,1.6920704425272874,0,straight,calib,0.00815785450394526,0,0.0,0.0
1576508060.9489021,09:54:20:948902 AM 12-16-2019,False,False,-0.10656249523162842,0.9128124713897705,2.4067294597625732,1.6907279709513763,0,straight,calib,0.007914169241707212,0,0.0,0.0
1576508061.0501976,09:54:21:050197 AM 12-16-2019,False,False,-0.13343749940395355,1.1515624523162842,2.6517086029052734,1.6894494922593815,0,straight,calib,0.007659378548725835,0,0.0,0.0
1576508061.1518161,09:54:21:151816 AM 12-16-2019,False,False,-0.16593749821186066,1.4434374570846558,2.8797991275787354,1.68812334749093,0,straight,calib,0.007398186487211156,0,0.0,0.0
1576508061.2540002,09:54:21:254000 AM 12-16-2019,False,False,-0.20250000059604645,1.7715624570846558,3.173354148864746,1.6862854100614022,0,straight,calib,0.0072013631392534,0,0.0,0.0
1576508061.3552253,09:54:21:355225 AM 12-16-2019,False,False,-0.2368749976158142,2.083750009536743,3.3945674896240234,1.6847637775547706,0,straight,calib,0.006991012245398981,0,0.0,0.0
1576508061.4563174,09:54:21:456317 AM 12-16-2019,False,False,-0.27281248569488525,2.4131250381469727,3.5893776416778564,1.6832064758965022,0,straight,calib,0.006813763512223874,0,0.0,0.0
1576508061.5582066,09:54:21:558206 AM 12-16-2019,False,False,-0.3096874952316284,2.762500047683716,3.7444159984588623,1.6815965291076698,0,straight,calib,0.006635596136169049,0,0.0,0.0
1576508061.65989,09:54:21:659889 AM 12-16-2019,False,False,-0.35374999046325684,3.179374933242798,3.864366054534912,1.6797250706815239,0,straight,calib,0.006474260183860292,0,0.0,0.0
1576508061.7615933,09:54:21:761593 AM 12-16-2019,False,False,-0.39781248569488525,3.5506248474121094,3.9160125255584717,1.6780839065240123,0,straight,calib,0.006281981917305691,0,0.0,0.0
1576508061.863662,09:54:21:863662 AM 12-16-2019,False,False,-0.4362500011920929,3.9765625,3.9165468215942383,1.6762219626658383,0,straight,calib,0.006134329543112141,0,0.0,0.0
1576508061.9648051,09:54:21:964805 AM 12-16-2019,False,False,-0.4737499952316284,4.350625038146973,3.8786532878875732,1.674356397787307,0,straight,calib,0.005976746410898899,0,0.0,0.0
1576508062.0657194,09:54:22:065719 AM 12-16-2019,True,False,-0.5178124904632568,4.778437614440918,3.992814302444458,1.6742897311256946,0,straight,calib,0.005846089963805732,0,0.02105015454881667,0.0
1576508062.1680865,09:54:22:168086 AM 12-16-2019,True,False,-0.5587499737739563,5.166562557220459,4.144064426422119,1.675263310410514,0,straight,calib,0.005706298046092939,0,0.04345153616659445,0.0
1576508062.2699146,09:54:22:269914 AM 12-16-2019,True,False,-0.6028124690055847,5.574999809265137,4.336364269256592,1.6761196014009063,0,straight,calib,0.0055879122839709305,0,0.064489591350034,0.0
1576508062.371598,09:54:22:371598 AM 12-16-2019,True,False,-0.6556249856948853,6.004687309265137,4.555861473083496,1.6769575312118536,0,straight,calib,0.005457322657793834,0,0.08772008195697707,0.0
1576508062.473674,09:54:22:473674 AM 12-16-2019,True,False,-0.7046874761581421,6.51281213760376,4.825491428375244,1.677882964155768,0,straight,calib,0.005346313453743274,0,0.10708079552192669,0.0
1576508062.5755365,09:54:22:575536 AM 12-16-2019,True,False,-0.7631250023841858,7.056249618530273,5.11130952835083,1.6781130487026765,0,straight,calib,0.005226697141270348,0,0.1263073682720048,0.0
1576508062.6764283,09:54:22:676428 AM 12-16-2019,True,False,-0.8181250095367432,7.5625,5.371152877807617,1.6784527402726375,0,straight,calib,0.00512286590871223,0,0.1439226140592691,0.0
1576508062.7776186,09:54:22:777618 AM 12-16-2019,True,False,-0.87562495470047,8.09749984741211,5.63891077041626,1.678753306041835,0,straight,calib,0.00502766296693519,0,0.16138739813775893,0.0
1576508062.879099,09:54:22:879099 AM 12-16-2019,True,False,-0.9375,8.663125038146973,5.91092586517334,1.6788597027256957,0,straight,calib,0.004918480392663222,0,0.17846139024844068,0.0
1576508062.9806104,09:54:22:980610 AM 12-16-2019,True,False,-1.0124999284744263,9.261249542236328,6.182563304901123,1.679063257409276,0,straight,calib,0.0048176843402903576,0,0.19614250001616837,0.0
1576508063.082533,09:54:23:082532 AM 12-16-2019,True,False,-1.0790624618530273,9.954374313354492,6.487584114074707,1.6792182607007542,0,straight,calib,0.004729719178488877,0,0.21121586859470595,0.0
1576508063.183546,09:54:23:183546 AM 12-16-2019,True,False,-1.1484375,10.593124389648438,6.76108455657959,1.6793506098261155,0,straight,calib,0.004648105173245857,0,0.22575530906728494,0.0
1576508063.284407,09:54:23:284406 AM 12-16-2019,True,False,-1.222499966621399,11.271249771118164,7.0360941886901855,1.6795409825348286,0,straight,calib,0.004558117059759435,0,0.23969775671010846,0.0
1576508063.3855155,09:54:23:385515 AM 12-16-2019,True,False,-1.2896875143051147,11.99062442779541,7.316283226013184,1.6796815385656563,0,straight,calib,0.004481205834177706,0,0.2531920730917922,0.0
1576508063.4871101,09:54:23:487110 AM 12-16-2019,True,False,-1.381874918937683,12.735937118530273,7.593404293060303,1.6790033213719893,0,straight,calib,0.004406764384372243,0,0.2683860862571834,0.0
1576508063.5891364,09:54:23:589136 AM 12-16-2019,True,False,-1.464687466621399,13.50374984741211,7.870461463928223,1.6788435050255885,0,straight,calib,0.004337165381669528,0,0.28083736885777,0.0
1576508063.6901689,09:54:23:690168 AM 12-16-2019,True,False,-1.5515624284744263,14.30687427520752,8.148419380187988,1.6786165994868918,0,straight,calib,0.0042681714253988605,0,0.2929384601514155,0.0
1576508063.7920294,09:54:23:792029 AM 12-16-2019,True,False,-1.6412500143051147,15.1353120803833,8.425697326660156,1.678352984121431,0,straight,calib,0.004201249989616607,0,0.3046655795865479,0.0
1576508063.8941176,09:54:23:894117 AM 12-16-2019,True,False,-1.745937466621399,16.110624313354492,8.738926887512207,1.6780758437686731,0,straight,calib,0.004105353376141949,0,0.3173152151956915,0.0
1576508063.9954324,09:54:23:995432 AM 12-16-2019,True,False,-1.8399999141693115,16.987186431884766,9.011110305786133,1.6778333163572847,0,straight,calib,0.004042678724319448,0,0.3284122860872112,0.0
1576508064.0962446,09:54:24:096244 AM 12-16-2019,True,False,-1.9359374046325684,17.889062881469727,9.281379699707031,1.677206661105351,0,straight,calib,0.003978611963703677,0,0.3392303611491624,0.0
1576508064.197618,09:54:24:197618 AM 12-16-2019,True,False,-2.021562337875366,18.696874618530273,9.515952110290527,1.6767862860746074,0,straight,calib,0.0039193943668990655,0,0.34957789302878794,0.0
1576508064.2985868,09:54:24:298587 AM 12-16-2019,True,False,-2.1237499713897705,19.66031265258789,9.7884521484375,1.6763184664568667,0,straight,calib,0.003855902158539172,0,0.3596553065580736,0.0
1576508064.4000337,09:54:24:400033 AM 12-16-2019,True,False,-2.226875066757202,20.64124870300293,10.056427955627441,1.6758794287304664,0,straight,calib,0.003801003676407132,0,0.36922059140842944,0.0
1576508064.5021086,09:54:24:502108 AM 12-16-2019,True,False,-2.348749876022339,21.803125381469727,10.36506462097168,1.675368186947435,0,straight,calib,0.003734196564320136,0,0.38008735629395923,0.0
1576508064.6041873,09:54:24:604187 AM 12-16-2019,True,False,-2.458437442779541,22.859375,10.635539054870605,1.6744754270803819,0,straight,calib,0.005334651045266448,0,0.3891031587463313,0.0
1576508064.7052753,09:54:24:705275 AM 12-16-2019,True,False,-2.5703125,23.93843650817871,10.903605461120605,1.6739776598603648,0,straight,calib,0.008927118251151708,0,0.3977160155529504,0.0
1576508064.8062353,09:54:24:806235 AM 12-16-2019,True,False,-2.6837499141693115,25.04281234741211,11.1719331741333,1.6734594950499482,0,straight,calib,0.020727375239022225,0,0.406448190249172,0.0
1576508064.9076517,09:54:24:907651 AM 12-16-2019,True,False,-2.78374981880188,26.01968765258789,11.442769050598145,1.6729212398436772,0,straight,calib,0.03374937523295155,0,0.414697824664981,0.0
1576508065.0091982,09:54:25:009198 AM 12-16-2019,True,False,-2.919374942779541,27.3515625,11.705717086791992,1.6724292063666506,0,straight,calib,0.04979708400102929,0,0.42404125282225175,0.0
1576508065.111451,09:54:25:111451 AM 12-16-2019,True,False,-3.0399999618530273,28.541873931884766,11.971625328063965,1.671627064097854,0,straight,calib,0.0491524034325725,0,0.4319797446806888,0.0
1576508065.213411,09:54:25:213411 AM 12-16-2019,True,False,-3.1624999046325684,29.763437271118164,12.240365028381348,1.6711284137430613,0,straight,calib,0.048707318269769935,0,0.43957584530485305,0.0
1576508065.3148034,09:54:25:314803 AM 12-16-2019,True,False,-3.288749933242798,31.0206241607666,12.506973266601562,1.6705946785154997,0,straight,calib,0.04788026647723268,0,0.4469500774870018,0.0
