unixTime,stdTime,AUTO,Trust_Controller_ON,position_x,position_y,speed,orientation,obstacleIndex,roadCondition,pilotState,pilotFocus,pilotPerformance,pilotUsage,pilotTrustEstimate
1578755810.8247278,10:16:50:824727 AM 01-11-2020,False,True,0.0,0.0,-2.765026749784738e-07,1.6962171748470343,0,straight,calib,0.0,0,0.0,0.0
1578755810.9272878,10:16:50:927287 AM 01-11-2020,False,True,0.0,0.0,-6.174938789627049e-06,1.696216996029473,0,straight,calib,0.0,0,0.0,0.0
1578755811.0283527,10:16:51:028352 AM 01-11-2020,False,True,0.0,0.0,-5.132342266733758e-06,1.6962168383165233,0,straight,calib,0.0,0,0.0,0.0
1578755811.130086,10:16:51:130085 AM 01-11-2020,False,True,0.0,0.0,-1.8040879012914957e-06,1.6962168383165932,0,straight,calib,0.0,0,0.0,0.0
1578755811.2319067,10:16:51:231906 AM 01-11-2020,False,True,0.0,0.0,-4.816283762920648e-06,1.6962171748470345,0,straight,calib,0.0,0,0.0,0.0
1578755811.3331037,10:16:51:333103 AM 01-11-2020,False,True,0.0,0.0,-8.71222437126562e-06,1.6962168383017504,0,straight,calib,0.0,0,0.0,0.0
1578755811.4351022,10:16:51:435102 AM 01-11-2020,False,True,0.0,0.0,5.455785299091076e-07,1.6962171748285433,0,straight,calib,0.0,0,0.0,0.0
1578755811.5366085,10:16:51:536608 AM 01-11-2020,False,True,0.0,0.0,-4.148208461174363e-07,1.6962171748507113,0,straight,calib,0.0,0,0.0,0.0
1578755811.6384945,10:16:51:638494 AM 01-11-2020,False,True,0.0,0.0,-3.4685065202211263e-06,1.6962168383165672,0,straight,calib,0.0,0,0.0,0.0
1578755811.7396564,10:16:51:739656 AM 01-11-2020,False,True,0.0,0.0,1.9741413780138828e-05,1.6962171748581059,0,straight,calib,0.0,0,0.0,0.0
1578755811.8413644,10:16:51:841364 AM 01-11-2020,False,True,0.0,0.0,1.805745341698639e-05,1.6962168383423686,0,straight,calib,0.0,0,0.0,0.0
1578755811.943629,10:16:51:943629 AM 01-11-2020,False,True,0.0,0.0,-1.2379274494378478e-06,1.696217174828567,0,straight,calib,0.0,0,0.0,0.0
1578755812.04464,10:16:52:044640 AM 01-11-2020,False,True,0.0,0.0,1.8559519958216697e-05,1.6962168383350091,0,straight,calib,0.0,0,0.0,0.0
1578755812.145977,10:16:52:145977 AM 01-11-2020,False,True,0.0,0.0,-6.774988378310809e-06,1.6962168383165972,0,straight,calib,0.0,0,0.0,0.0
1578755812.2479596,10:16:52:247959 AM 01-11-2020,False,True,0.0,0.0,-8.581149813835509e-06,1.6962168383165377,0,straight,calib,0.0,0,0.0,0.0
1578755812.3495505,10:16:52:349550 AM 01-11-2020,False,True,0.0,0.0,-4.206153221275599e-07,1.6962168383350094,0,straight,calib,0.0,0,0.0,0.0
1578755812.4514015,10:16:52:451401 AM 01-11-2020,False,True,0.0,0.0,-2.70007490144053e-06,1.6962170171435549,0,straight,calib,0.0,0,0.0,0.0
1578755812.5531719,10:16:52:553171 AM 01-11-2020,False,True,0.0,0.0,-4.6982127059891354e-06,1.6962168383165084,0,straight,calib,0.0,0,0.0,0.0
1578755812.6547096,10:16:52:654709 AM 01-11-2020,False,True,0.0,0.0,7.408893907268066e-06,1.6962171748507424,0,straight,calib,0.0,0,0.0,0.0
1578755812.756254,10:16:52:756254 AM 01-11-2020,False,True,0.0,0.0,0.0,1.6962168383166678,0,straight,calib,0.0,0,0.0,0.0
1578755812.8577797,10:16:52:857779 AM 01-11-2020,False,True,0.0,0.0,8.10433084552642e-06,1.6962171748507109,0,straight,calib,0.0,0,0.0,0.0
1578755812.9593205,10:16:52:959320 AM 01-11-2020,False,True,0.0,0.0,-4.460188847588142e-06,1.6962168383350091,0,straight,calib,0.0,0,0.0,0.0
1578755813.0609293,10:16:53:060929 AM 01-11-2020,False,True,0.0,0.0,8.978342521004379e-06,1.6962168383423968,0,straight,calib,0.0,0,0.0,0.0
1578755813.1618092,10:16:53:161809 AM 01-11-2020,False,True,0.0,0.0,0.0,1.696216838316546,0,straight,calib,0.0,0,0.0,0.0
1578755813.2629254,10:16:53:262925 AM 01-11-2020,False,True,0.0,0.0,-3.843422291538445e-06,1.6962171748470343,0,straight,calib,0.0,0,0.0,0.0
1578755813.3638875,10:16:53:363887 AM 01-11-2020,False,True,0.0,0.0,-5.298974883771734e-06,1.6962168383350091,0,straight,calib,0.0,0,0.0,0.0
1578755813.4658566,10:16:53:465856 AM 01-11-2020,False,True,0.0,0.0,-6.902778295625467e-06,1.6962168383350094,0,straight,calib,0.0,0,0.0,0.0
1578755813.5675352,10:16:53:567535 AM 01-11-2020,False,True,0.0,0.0,1.4917677617631853e-05,1.6962171748507144,0,straight,calib,0.0,0,0.0,0.0
1578755813.669251,10:16:53:669251 AM 01-11-2020,False,True,0.0,0.0,-3.2632460715831257e-06,1.6962168383386984,0,straight,calib,0.0,0,0.0,0.0
1578755813.771717,10:16:53:771717 AM 01-11-2020,False,True,0.0,0.0,8.54296285979217e-06,1.6962171748470345,0,straight,calib,0.0,0,0.0,0.0
1578755813.8733892,10:16:53:873389 AM 01-11-2020,False,True,0.0,0.0,1.6470243281219155e-05,1.6962168383350091,0,straight,calib,0.0,0,0.0,0.0
1578755813.9756083,10:16:53:975608 AM 01-11-2020,False,True,0.0,0.0,1.316716407018248e-05,1.696217174850721,0,straight,calib,0.0,0,0.0,0.0
1578755814.0768483,10:16:54:076848 AM 01-11-2020,True,True,0.0,-0.0003124999930150807,0.01435089111328125,1.6962182725328219,0,straight,calib,0.0,0,0.009934276609652348,0.0
1578755814.1788323,10:16:54:178832 AM 01-11-2020,True,True,0.0,0.0009374999790452421,0.00041346001671627164,1.6962157199869896,0,straight,calib,0.0,0,0.027811358561594595,0.0
1578755814.2800071,10:16:54:280007 AM 01-11-2020,True,True,-0.0003124999930150807,0.007187499664723873,0.14141139388084412,1.696324622791898,0,straight,calib,0.0,0,0.04508817520152678,0.0
1578755814.3817651,10:16:54:381765 AM 01-11-2020,True,True,-0.0037499999161809683,0.03312499821186066,0.4265115261077881,1.6963045970180617,0,straight,calib,0.0,0,0.06220890532822432,0.0
1578755814.483831,10:16:54:483831 AM 01-11-2020,True,True,-0.011562500149011612,0.0949999988079071,0.7707703709602356,1.6961452635665073,0,straight,calib,0.0,0,0.07823570724901752,0.0
1578755814.5853596,10:16:54:585359 AM 01-11-2020,True,True,-0.021562499925494194,0.17906250059604645,1.0571825504302979,1.6959563278280416,0,straight,calib,0.0,0,0.09543913895466956,0.0
1578755814.687746,10:16:54:687746 AM 01-11-2020,True,True,-0.037187498062849045,0.30687499046325684,1.3853775262832642,1.6957128174833278,0,straight,calib,0.0,0,0.10986441985809815,0.0
1578755814.7889385,10:16:54:788938 AM 01-11-2020,True,True,-0.05687499791383743,0.4684374928474426,1.706342101097107,1.6954636940857908,0,straight,calib,0.0,0,0.12442165626409395,0.0
1578755814.8904972,10:16:54:890497 AM 01-11-2020,True,True,-0.07781250029802322,0.6396874785423279,1.9884155988693237,1.6951958281289388,0,straight,calib,0.0,0,0.13824831781257757,0.0
1578755814.9917524,10:16:54:991752 AM 01-11-2020,True,True,-0.10468749701976776,0.8643749952316284,2.3057026863098145,1.6945185227844883,0,straight,calib,0.0,0,0.1515065158881893,0.0
1578755815.0929396,10:16:55:092939 AM 01-11-2020,True,True,-0.13187499344348907,1.091249942779541,2.5850961208343506,1.6938143857459362,0,straight,calib,0.0,0,0.16449148969466001,0.0
1578755815.1941595,10:16:55:194159 AM 01-11-2020,True,True,-0.1668749898672104,1.380312442779541,2.9010281562805176,1.6929877250370275,0,straight,calib,0.0,0,0.17859988522599016,0.0
1578755815.2969468,10:16:55:296946 AM 01-11-2020,True,True,-0.2006250023841858,1.6643749475479126,3.220390558242798,1.692147834576645,0,straight,calib,0.0,0,0.19071479471265335,0.0
1578755815.3984933,10:16:55:398493 AM 01-11-2020,True,True,-0.24312499165534973,2.020937442779541,3.4935548305511475,1.6913747184028736,0,straight,calib,0.0,0,0.2024041114717542,0.0
1578755815.5003016,10:16:55:500301 AM 01-11-2020,True,True,-0.2828125059604645,2.3556249141693115,3.769473075866699,1.6906318579253,0,straight,calib,0.0,0,0.2154592730270447,0.0
1578755815.6020193,10:16:55:602019 AM 01-11-2020,True,True,-0.33281248807907104,2.7778124809265137,4.082599639892578,1.6898892309487141,0,straight,calib,0.0,0,0.2265320586496653,0.0
1578755815.703778,10:16:55:703778 AM 01-11-2020,True,True,-0.3865624964237213,3.237187385559082,4.4047532081604,1.6892064306131012,0,straight,calib,0.0,0,0.2377310058842421,0.0
1578755815.805973,10:16:55:805973 AM 01-11-2020,True,True,-0.4375,3.672499895095825,4.6852641105651855,1.6884214828977886,0,straight,calib,0.0015982891409565155,0,0.2480992933986376,0.0
1578755815.9070487,10:16:55:907048 AM 01-11-2020,True,True,-0.4912499785423279,4.137812614440918,4.962387561798096,1.687781857264306,0,straight,calib,0.0015768400781114105,0,0.2583167763591741,0.0
1578755816.008873,10:16:56:008872 AM 01-11-2020,True,True,-0.5471875071525574,4.684687614440918,5.277649879455566,1.6870878860034622,0,straight,calib,0.003245124247815308,0,0.2683183149775652,0.0
1578755816.1099253,10:16:56:109925 AM 01-11-2020,True,True,-0.6137499809265137,5.197812557220459,5.546059608459473,1.6864878199804159,0,straight,calib,0.006463470870708981,0,0.2779695315885619,0.0
1578755816.21085,10:16:56:210850 AM 01-11-2020,True,True,-0.684374988079071,5.816562175750732,5.855560779571533,1.6858918756588168,0,straight,calib,0.007943009042893905,0,0.28860751167697696,0.0
1578755816.3133068,10:16:56:313307 AM 01-11-2020,True,True,-0.7487499713897705,6.380624771118164,6.147449016571045,1.6852296790145838,0,straight,calib,0.010828673205508618,0,0.29738202921455614,0.0
1578755816.4141698,10:16:56:414169 AM 01-11-2020,True,True,-0.8168749809265137,6.980937480926514,6.406994342803955,1.6846561440618824,0,straight,calib,0.012099683565305283,0,0.3061098493786197,0.0
